Data_Venda;Produto;Categoria_Produto;Regiao;Canais_Venda;Quantidade;Preco_Unitario;Desconto;Cliente_ID;Cliente_Idade;Cliente_Sexo;Frequencia_Compra;Satisfacao_Cliente;Retorno;NPS;Acoes_Realizadas;KPI_Chave;Receita;Custo;Lucro_Bruto
2024-05-29;Business;Brinquedos;Sul;Loja Física;2;261.03;0.16;24b27e83-01cb-49c2-935f-581e3648431f;38;M;8;5;0;9;Cross-Sell;Receita por Cliente;438.53039999999993;322.3437878855633;116.18661211443664
2024-01-25;Others;Eletrônicos;Centro-Oeste;Loja Física;13;41.27;0.08;17668e8a-78ca-410e-b428-63563c91e458;66;M;1;3;0;9;Fidelidade;Taxa de Retenção;493.5892;326.9012027848331;166.6879972151669
2024-03-04;Girl;Brinquedos;Norte;Loja Física;16;425.55;0.03;a622053d-d5ff-4894-86ac-32019ab1874e;63;M;2;3;0;7;Cross-Sell;CAC;6604.536;5219.022222231823;1385.5137777681766
2024-09-05;Support;Moda;Nordeste;Online;2;475.19;0.15;bcee7fb1-543c-41b5-a466-18914a3eacf0;33;M;8;1;0;7;Promoção;Taxa de Retenção;807.823;588.7804906561449;219.04250934385504
2024-02-19;Yes;Alimentos;Nordeste;Online;13;139.83;0.04;e5b3a67b-aa0e-463e-afe1-633cb87c6dd3;55;M;8;2;0;3;Cross-Sell;Receita por Cliente;1745.0784;1342.5324984200452;402.5459015799549
2024-04-02;Window;Livros;Norte;Online;6;59.67;0.23;abbd2fe0-e095-4bfd-8c26-52d8b6eaf241;59;F;7;2;0;3;Recuperação de Devolução;Receita por Cliente;275.6754;215.27962221370035;60.39577778629962
2024-04-21;Eight;Brinquedos;Nordeste;Loja Física;7;150.5;0.28;d39dd7ca-1fde-46c1-9d41-a10b16b3d17d;46;M;3;1;0;8;Cross-Sell;CAC;758.52;485.0937555257608;273.42624447423924
2024-10-10;Peace;Moda;Centro-Oeste;Online;2;106.36;0.25;9f118a42-9cd3-4795-9edd-9aae7f104dcf;45;M;3;2;0;8;Cross-Sell;Receita por Cliente;159.54;108.41480692634114;51.12519307365885
2024-05-09;Represent;Moda;Norte;Loja Física;11;14.36;0.1;dc786e74-3ae7-4b54-969e-98cea7713b3c;63;F;3;1;0;8;Promoção;Taxa de Retenção;142.164;87.03191816366807;55.13208183633192
2024-01-22;Service;Alimentos;Sul;Loja Física;7;446.74;0.04;e1289e96-ebe3-487b-a8cb-aa9e22d72fab;51;F;8;2;0;2;Promoção;Receita por Cliente;3002.0928000000004;1890.0102374572448;1112.0825625427558
2024-01-14;No;Livros;Sudeste;Loja Física;7;396.62;0.0;7c23bbfc-0490-442f-9b5b-f01f3d75489a;29;M;2;1;0;5;Up-Sell;CAC;2776.34;1992.0052044173335;784.3347955826664
2024-07-05;Responsibility;Livros;Norte;Online;7;158.41;0.2;d836ba33-8467-46ce-a4db-ac94486cf4d6;45;M;7;5;0;1;Promoção;Taxa de Retenção;887.096;624.0069593996137;263.0890406003863
2024-06-11;Type;Moda;Sudeste;Loja Física;7;325.97;0.06;ad5ac10c-bd3c-4d61-9ec2-abf6a2237d40;52;F;8;1;0;4;Fidelidade;Receita por Cliente;2144.8826;1474.616843590094;670.2657564099059
2024-02-24;Head;Brinquedos;Norte;Online;12;485.5;0.21;524bba5b-8204-4c0b-9da2-21b825454e29;42;M;7;1;0;6;Up-Sell;Taxa de Retenção;4602.54;3421.4936153902327;1181.0463846097673
2024-07-10;Commercial;Cosméticos;Sudeste;Loja Física;19;394.92;0.17;135981c7-b984-4be3-aef8-2d2e51f83e44;31;M;3;2;0;1;Promoção;Taxa de Retenção;6227.8884;4067.9403085093495;2159.9480914906503
2024-08-21;Whom;Cosméticos;Nordeste;Loja Física;19;377.0;0.14;d7418ae8-cfa7-4765-a757-155d5c07d046;25;F;2;2;0;8;Cross-Sell;Taxa de Retenção;6160.18;4206.721744117243;1953.458255882757
2024-10-05;Trip;Eletrônicos;Sudeste;Online;19;307.74;0.23;4b91cbe8-fea4-4a6a-b342-3b60310dfbf4;42;F;9;1;0;1;Promoção;CAC;4502.2362;3546.1559714845607;956.0802285154396
2024-02-01;We;Brinquedos;Centro-Oeste;Loja Física;3;191.27;0.29;a6a99aab-6c81-4d57-b283-5bff857d114b;19;F;4;1;0;3;Fidelidade;Receita por Cliente;407.4051;290.65015903835945;116.75494096164056
2024-09-18;Claim;Livros;Norte;Online;13;296.47;0.04;650f1375-60fc-41e2-bcd6-35ccb9c4abb6;53;F;1;2;0;8;Cross-Sell;CAC;3699.945600000001;2724.2207353237004;975.7248646763
2024-09-28;Give;Cosméticos;Centro-Oeste;Loja Física;10;87.07;0.17;13bd01ae-70dd-4704-a489-88cf091523be;36;F;9;3;0;3;Recuperação de Devolução;CAC;722.6809999999999;541.3599278636162;181.3210721363837
2024-02-28;Throughout;Eletrônicos;Centro-Oeste;Online;9;28.5;0.09;27b22a70-a945-4a96-a123-9c7249ace049;64;M;8;4;1;9;Up-Sell;Receita por Cliente;233.415;160.90296570130425;72.5120342986958
2024-05-17;Small;Cosméticos;Sul;Online;6;202.45;0.01;9a347cda-d481-4f7f-b022-b8f186d6c424;58;F;3;5;0;4;Fidelidade;Receita por Cliente;1202.553;825.146040247062;377.4069597529378
2024-06-08;Ten;Cosméticos;Sul;Online;12;85.52;0.01;95dd24bd-27c4-4f8d-9994-90667d416588;19;F;4;1;0;8;Fidelidade;Taxa de Retenção;1015.9776;705.1299748165925;310.8476251834076
2024-01-14;Act;Livros;Centro-Oeste;Loja Física;2;84.84;0.17;6dec9a46-9297-4e6c-a04d-350f260aeef2;60;M;2;2;0;4;Fidelidade;Receita por Cliente;140.8344;108.78104543641568;32.05335456358432
2024-08-25;Pattern;Livros;Norte;Online;12;245.12;0.02;1de4ead3-362b-4eea-bdb6-3f3243cec809;45;F;4;4;1;4;Recuperação de Devolução;Receita por Cliente;2882.6112;1939.1992092166788;943.411990783321
2024-06-30;Team;Moda;Centro-Oeste;Online;16;96.7;0.01;71027b03-23a8-4b6e-a864-120ef118ac10;33;F;6;1;1;9;Promoção;Receita por Cliente;1531.728;1190.2390649498354;341.4889350501646
2024-05-30;Approach;Livros;Norte;Loja Física;13;107.94;0.05;6c7f40f8-8946-452d-9953-5d1dea839861;33;F;5;2;0;7;Promoção;Receita por Cliente;1333.059;810.7443103372225;522.3146896627775
2024-06-27;Other;Alimentos;Nordeste;Online;16;291.82;0.14;09cef0ea-d6ca-4f41-adf1-fe3fefd9373e;59;M;4;2;0;9;Fidelidade;CAC;4015.4432;2612.314964688548;1403.128235311452
2024-01-19;Clearly;Eletrônicos;Sul;Loja Física;13;233.96;0.15;92a97177-785e-4ebc-8003-8e5a4c8349bc;31;F;3;3;0;8;Fidelidade;Receita por Cliente;2585.258;2015.1511240876196;570.1068759123805
2024-02-09;Guy;Brinquedos;Sudeste;Online;19;361.88;0.27;a5bb2389-5dde-4c6a-aeb5-964415d51b49;24;F;7;1;0;1;Recuperação de Devolução;Taxa de Retenção;5019.2756;3947.9322917938966;1071.3433082061033
2024-07-01;Him;Cosméticos;Sul;Online;14;236.89;0.13;7e88c933-19db-4d7b-9938-d096ed3dffdf;50;F;1;4;0;5;Cross-Sell;Receita por Cliente;2885.3202;1851.033847532624;1034.286352467376
2024-10-29;Film;Moda;Sudeste;Loja Física;13;160.58;0.03;07b52a8b-0af0-4e69-853a-91353ee2151b;46;M;9;5;0;5;Cross-Sell;Receita por Cliente;2024.9138;1302.8942404540178;722.019559545982
2024-02-28;Process;Alimentos;Nordeste;Loja Física;10;321.58;0.07;cdd592a0-aeff-488b-b5ec-a796dc5f3db7;24;M;1;3;0;6;Cross-Sell;Taxa de Retenção;2990.6939999999995;2245.5601450639147;745.1338549360848
2024-01-08;Finally;Moda;Sudeste;Loja Física;7;246.49;0.28;d24cc9b8-7735-4617-9615-975596df541f;32;M;9;5;0;2;Cross-Sell;CAC;1242.3096;835.196157092131;407.11344290786906
2024-01-13;Future;Eletrônicos;Centro-Oeste;Online;5;489.02;0.18;41c14dc0-95f9-4782-bcb4-3dc942923754;49;M;5;1;0;1;Promoção;CAC;2004.982;1285.4564669638098;719.5255330361902
2024-08-20;Miss;Livros;Centro-Oeste;Loja Física;17;131.41;0.11;6059c8a9-cb02-4672-8fff-6a1ab3e52b15;24;F;4;4;0;6;Promoção;Receita por Cliente;1988.2333;1283.299374824086;704.9339251759138
2024-08-27;Stay;Eletrônicos;Sudeste;Loja Física;9;340.78;0.27;1f3994bc-a013-455e-bcd2-aad82997e899;51;M;7;4;0;8;Promoção;Taxa de Retenção;2238.9246;1479.5638837819915;759.3607162180083
2024-02-21;International;Moda;Nordeste;Online;6;493.81;0.09;f2b8fd15-94c7-4d9a-928d-65a1adc786e7;64;F;9;4;0;4;Up-Sell;Receita por Cliente;2696.2026;2066.902413036195;629.3001869638051
2024-09-01;Plant;Brinquedos;Sul;Online;16;463.74;0.26;28ec7c65-848d-47e3-8797-5813ba4e199c;44;F;5;2;0;1;Cross-Sell;Receita por Cliente;5490.6816;3795.5738428174873;1695.1077571825126
2024-05-05;Lawyer;Brinquedos;Nordeste;Loja Física;6;133.76;0.04;eef7133a-a672-4c5c-bf25-943cf4634a81;69;M;3;4;0;7;Fidelidade;CAC;770.4576;481.8578374100514;288.59976258994857
2024-02-10;Conference;Alimentos;Norte;Online;6;362.54;0.28;39fa33cd-035e-4eb9-be41-ca28a0c7bb90;50;F;5;2;0;0;Recuperação de Devolução;Receita por Cliente;1566.1728;1056.0816198522846;510.0911801477155
2024-09-28;Ability;Alimentos;Centro-Oeste;Online;18;199.4;0.28;acc08d98-99df-42f5-b4fb-f35024bf2792;64;F;6;4;0;1;Fidelidade;Taxa de Retenção;2584.224;1717.5619932996278;866.6620067003723
2024-08-01;Story;Brinquedos;Centro-Oeste;Online;1;382.15;0.1;dd3a30f8-24ee-498e-9f30-2d42c4545268;49;M;8;5;0;9;Cross-Sell;Taxa de Retenção;343.935;211.5958079191508;132.33919208084922
2024-09-09;Chance;Alimentos;Nordeste;Loja Física;17;71.6;0.01;d925bbaa-2783-4e60-b8b2-ca91a3073280;25;M;3;5;0;5;Up-Sell;CAC;1205.0279999999998;921.4346705438096;283.5933294561902
2024-05-14;Outside;Cosméticos;Sul;Loja Física;17;486.82;0.11;978ff2cb-d23a-417d-8f86-e88ec361570d;67;M;4;4;0;5;Fidelidade;CAC;7365.5866;5496.717119604768;1868.869480395233
2024-03-16;Animal;Brinquedos;Nordeste;Loja Física;1;83.25;0.05;1b08fdc1-1162-4e26-ad64-584a9ee08eef;57;F;2;4;0;7;Fidelidade;Receita por Cliente;79.08749999999999;54.34200349316394;24.745496506836048
2024-05-28;Letter;Brinquedos;Centro-Oeste;Online;11;352.77;0.08;9f7a46b8-4500-40a1-9870-0fd547894708;19;M;7;2;1;8;Promoção;Taxa de Retenção;3570.0324;2642.925585312429;927.1068146875708
2024-10-31;Car;Eletrônicos;Norte;Loja Física;13;179.3;0.19;420a746a-c7b2-495e-93c3-150d77c3f04f;23;F;2;2;0;3;Cross-Sell;Taxa de Retenção;1888.029;1260.7160372447706;627.3129627552296
2024-10-28;Growth;Livros;Sudeste;Loja Física;1;101.6;0.13;0a9ffe96-fdf0-4605-ab7b-2370940ca324;55;M;7;2;1;4;Cross-Sell;Taxa de Retenção;88.392;69.57928339519691;18.81271660480309
2024-10-28;Woman;Cosméticos;Nordeste;Loja Física;8;201.52;0.22;d3d779d5-2430-4b87-9322-439ab54faf70;45;M;6;1;0;9;Promoção;Receita por Cliente;1257.4848000000002;880.4359592903111;377.0488407096891
2024-07-09;Act;Alimentos;Centro-Oeste;Loja Física;6;485.97;0.19;58d776da-0f01-4f4e-b396-1f8efaa83536;56;F;1;2;0;8;Up-Sell;CAC;2361.8142000000003;1469.6166492683317;892.1975507316686
2024-02-13;Set;Brinquedos;Sudeste;Loja Física;5;66.24;0.09;68652c4d-a322-4658-8102-23b45536212a;63;M;8;2;1;1;Promoção;Taxa de Retenção;301.392;209.47840670756537;91.91359329243464
2024-01-24;Media;Brinquedos;Sul;Online;5;26.22;0.1;fbdc2233-05ad-48a9-a7d3-7bcc63f6ed2d;41;M;8;1;0;8;Recuperação de Devolução;Receita por Cliente;117.99;79.2923664757142;38.69763352428579
2024-08-24;Where;Moda;Centro-Oeste;Loja Física;6;400.1;0.24;3659333f-3dea-49a0-a724-dc8f4be669fb;30;M;6;4;0;0;Up-Sell;Receita por Cliente;1824.4560000000004;1107.1179188069905;717.3380811930099
2024-09-29;Your;Cosméticos;Centro-Oeste;Online;13;411.8;0.16;b888cb65-97b1-4d4f-96d2-4a67c6b1b41f;27;F;2;3;0;2;Up-Sell;Receita por Cliente;4496.856000000001;3012.632520336442;1484.2234796635585
2024-06-30;Red;Moda;Sudeste;Online;18;248.04;0.04;85dc1819-df63-46b9-bf73-914324dcea5a;47;F;1;1;0;8;Cross-Sell;Receita por Cliente;4286.1312;3408.623688195192;877.507511804808
2024-08-26;Tell;Cosméticos;Nordeste;Online;13;480.86;0.18;f95d793d-51d6-40bd-b3f6-7b09368712c0;47;F;4;2;0;5;Up-Sell;CAC;5125.967600000001;3341.7714068639243;1784.1961931360763
2024-09-02;Recognize;Brinquedos;Nordeste;Loja Física;7;317.58;0.04;401f8134-c3e5-4827-82bc-0550dfeddf7e;31;F;9;1;0;0;Cross-Sell;Taxa de Retenção;2134.1376;1589.5068671389563;544.6307328610435
2024-05-11;Start;Moda;Sudeste;Loja Física;8;299.59;0.26;8c372aad-84ee-4e22-9407-95d06bbb961d;41;M;4;5;0;6;Up-Sell;Taxa de Retenção;1773.5728;1118.8193274953824;654.7534725046175
2024-09-09;Even;Alimentos;Centro-Oeste;Loja Física;17;418.14;0.04;54f69e70-b5f7-47d3-a111-49a5faaad22c;42;F;3;5;0;7;Fidelidade;Taxa de Retenção;6824.0448;4325.516994356937;2498.5278056430625
2024-02-18;Small;Livros;Nordeste;Online;1;10.55;0.2;8884b81d-a7e1-4728-91c9-992fb73a0683;27;M;2;4;0;7;Up-Sell;CAC;8.440000000000001;5.5644767576309615;2.87552324236904
2024-09-22;Population;Eletrônicos;Norte;Loja Física;16;106.38;0.27;334f97a4-ec8b-4978-a363-a1f0fcfd3246;22;F;2;2;0;4;Cross-Sell;Receita por Cliente;1242.5184;749.1428518302869;493.37554816971306
2024-10-04;Cup;Moda;Centro-Oeste;Online;11;150.7;0.03;a627e31d-71f5-4f2e-984d-c5184c596a49;55;F;9;5;0;1;Fidelidade;Taxa de Retenção;1607.9689999999998;1120.3187505132028;487.65024948679707
2024-08-29;Available;Eletrônicos;Sudeste;Online;4;228.9;0.16;cd037e58-3ca5-4162-8509-a7a7a2bc5350;29;M;7;1;0;7;Up-Sell;CAC;769.104;610.641734844315;158.46226515568503
2024-04-25;Often;Moda;Centro-Oeste;Loja Física;4;70.66;0.29;c66456bf-e73c-43cc-8306-dd16a5b466b4;40;M;2;2;0;2;Cross-Sell;CAC;200.6744;131.7038493471323;68.9705506528677
2024-02-19;Would;Alimentos;Nordeste;Loja Física;17;431.27;0.08;251bf764-5e30-4bed-95ad-e79c4e681568;42;F;1;4;0;8;Recuperação de Devolução;Receita por Cliente;6745.062800000001;4950.6434742586425;1794.419325741358
2024-05-30;Language;Cosméticos;Nordeste;Online;17;360.65;0.08;f74e21a1-62e5-4726-86b9-370b732f3e8b;55;F;1;2;0;8;Cross-Sell;Taxa de Retenção;5640.566;4336.784269678169;1303.7817303218308
2024-04-24;Family;Brinquedos;Centro-Oeste;Online;10;387.79;0.14;a1acdd49-0d4d-4aab-b282-4622a4b0c73b;58;F;4;2;0;5;Up-Sell;Taxa de Retenção;3334.994;2627.6124366003623;707.3815633996378
2024-10-16;Then;Eletrônicos;Sudeste;Online;6;54.65;0.28;82a91237-490c-4127-8573-1c99c6d82ceb;58;F;9;1;0;3;Fidelidade;Receita por Cliente;236.088;142.84864862350216;93.2393513764978
2024-09-21;Contain;Eletrônicos;Norte;Loja Física;17;255.72;0.24;77dc6602-6c82-41f1-859f-7dfc9f3bca77;52;M;7;2;0;2;Recuperação de Devolução;Taxa de Retenção;3303.9024;2540.779198271311;763.1232017286889
2024-02-17;Next;Cosméticos;Centro-Oeste;Loja Física;18;68.67;0.08;be5c1933-91a6-4f34-97cb-d7ff9c7d710f;64;M;3;1;0;3;Recuperação de Devolução;CAC;1137.1752;700.8182381593908;436.3569618406091
2024-07-20;Condition;Cosméticos;Centro-Oeste;Loja Física;10;144.28;0.07;d6638406-290a-4021-b1d4-f7df847eabd3;51;F;9;1;0;0;Up-Sell;CAC;1341.804;889.1830978470417;452.6209021529581
2024-03-14;At;Moda;Centro-Oeste;Loja Física;13;461.07;0.06;d6fb2221-1b62-4422-844c-3c0601ed02db;31;F;2;2;0;7;Fidelidade;CAC;5634.2754;4217.426543241277;1416.8488567587228
2024-01-15;Reason;Cosméticos;Sul;Loja Física;16;388.59;0.13;32a59e37-41d1-440b-b53c-902262885f8c;51;M;9;4;0;8;Promoção;CAC;5409.172799999999;3643.87799118701;1765.2948088129892
2024-10-30;Purpose;Brinquedos;Sul;Loja Física;7;388.31;0.24;43c5f2d3-7888-4792-a155-8ec67c1ba84f;25;F;3;4;0;8;Fidelidade;Receita por Cliente;2065.8092;1262.8356196522486;802.9735803477515
2024-06-01;Coach;Brinquedos;Norte;Online;15;379.01;0.05;9bd23ec5-21f9-4354-a776-eb3783f07d7c;30;F;8;3;0;6;Fidelidade;Receita por Cliente;5400.892499999999;4043.372781519469;1357.5197184805302
2024-06-21;Particularly;Brinquedos;Norte;Online;2;208.28;0.19;df9e407a-f353-4a52-84a4-514b7f562e98;27;M;9;5;0;9;Cross-Sell;Receita por Cliente;337.41360000000003;240.0202491908516;97.39335080914842
2024-05-24;Break;Cosméticos;Sudeste;Loja Física;5;52.61;0.14;352f0341-03fa-4677-b1a8-e5c62c075d2c;64;M;1;2;0;3;Up-Sell;Taxa de Retenção;226.223;156.78431350971448;69.43868649028553
2024-10-20;Year;Cosméticos;Nordeste;Online;17;466.13;0.19;b4fb6afa-b560-46ef-82ff-b01756c16359;47;F;2;2;0;9;Up-Sell;Receita por Cliente;6418.610100000001;4382.058145066468;2036.551954933533
2024-03-14;Mother;Moda;Nordeste;Online;5;350.25;0.12;a85536f3-1bf8-4beb-906e-62e6dc5a2a83;30;F;2;1;1;7;Promoção;CAC;1541.1;1118.2701408791208;422.8298591208791
2024-06-25;Project;Brinquedos;Sul;Loja Física;8;391.34;0.23;5295dcaf-4f65-4f21-afa2-be1307fce776;66;F;2;4;1;1;Cross-Sell;Receita por Cliente;2410.6544;1888.5305809010224;522.1238190989775
2024-05-18;Style;Eletrônicos;Sul;Loja Física;15;397.89;0.1;314a332e-eb9f-488e-b877-5b599f3da6ae;53;F;3;2;0;4;Fidelidade;Taxa de Retenção;5371.514999999999;3674.610085881226;1696.9049141187734
2024-09-02;Of;Cosméticos;Norte;Online;8;413.44;0.22;ee68e406-c784-499d-a909-b2905496a305;52;M;9;4;0;4;Up-Sell;CAC;2579.8656;1747.9178065614128;831.9477934385873
2024-01-30;Point;Livros;Nordeste;Online;3;197.35;0.29;1fb99669-a416-471d-b64d-977c20a4ef0e;19;F;8;3;0;2;Recuperação de Devolução;Receita por Cliente;420.3555;282.585399755194;137.77010024480597
2024-01-18;If;Cosméticos;Sudeste;Loja Física;17;468.04;0.17;b894cf22-c2dc-4456-9b84-7a843ffd9bf2;35;M;7;2;0;3;Up-Sell;CAC;6604.0444;4225.519504922069;2378.5248950779305
2024-01-16;Somebody;Alimentos;Nordeste;Online;16;240.1;0.19;2c7bf199-7100-4657-b8ed-d1c6e98114a4;61;M;2;1;0;7;Promoção;Taxa de Retenção;3111.696;2385.2787823162976;726.4172176837023
2024-07-07;Learn;Eletrônicos;Nordeste;Loja Física;16;115.82;0.16;6d7cefa5-5aa2-456b-967c-a257afed8aae;66;F;9;4;0;5;Recuperação de Devolução;Receita por Cliente;1556.6208;1005.6273398275686;550.9934601724314
2024-04-09;Exactly;Brinquedos;Sudeste;Loja Física;19;262.17;0.15;5d587077-68fe-4666-afb5-545cd95cd1ae;27;M;2;5;0;6;Fidelidade;Receita por Cliente;4234.0455;3009.9080757179613;1224.1374242820389
2024-01-11;Foreign;Cosméticos;Sudeste;Loja Física;12;325.56;0.05;1679ddcc-fc88-47d2-9b06-7b1095862085;34;M;8;4;0;3;Up-Sell;CAC;3711.384;2806.8019917353604;904.5820082646396
2024-07-20;Feel;Brinquedos;Centro-Oeste;Online;15;166.52;0.21;218a6b18-73ec-4ee9-8d00-f4288ec14f83;21;M;5;4;0;1;Fidelidade;Taxa de Retenção;1973.262;1194.1370538330336;779.1249461669665
2024-09-15;Add;Livros;Sul;Online;8;62.34;0.18;cdbe996e-f31a-4950-83fb-48c018976794;59;F;9;5;1;9;Cross-Sell;Receita por Cliente;408.95040000000006;286.5526990046447;122.39770099535536
2024-08-09;Later;Moda;Centro-Oeste;Online;3;233.86;0.17;62e1b434-b367-4f54-9bd6-1b32865fd3ce;40;M;9;4;0;0;Recuperação de Devolução;Receita por Cliente;582.3114;396.2301066041659;186.08129339583417
2024-08-10;Start;Moda;Sudeste;Online;18;249.02;0.09;64afbf49-3cc9-49a9-bae1-a24ea792b2b4;65;M;5;3;0;6;Up-Sell;Receita por Cliente;4078.947600000001;2506.7442093357995;1572.2033906642014
2024-03-24;Ten;Eletrônicos;Sudeste;Online;4;387.99;0.12;6bfed001-18bc-4a21-b887-d3e9a3171056;38;M;1;2;0;0;Up-Sell;CAC;1365.7248;1043.06531217508;322.65948782492
2024-03-30;Serious;Cosméticos;Nordeste;Online;8;45.49;0.13;4bdc511a-d746-4872-ace1-46850eaa73e9;42;F;8;2;1;3;Fidelidade;Taxa de Retenção;316.6104;215.48416732747128;101.12623267252874
2024-02-06;Fast;Moda;Sul;Loja Física;14;338.51;0.2;474fc1f7-4d26-40c5-aba0-8a2499ccda39;51;M;3;2;0;2;Fidelidade;Receita por Cliente;3791.312;2557.3936499578967;1233.9183500421032
2024-10-28;Young;Moda;Sul;Online;17;82.51;0.22;ab359414-8ed2-426b-9fda-2e5386def5a0;38;M;1;4;0;3;Up-Sell;Taxa de Retenção;1094.0826000000002;803.8042899972813;290.27831000271885
2024-08-31;Evening;Livros;Centro-Oeste;Online;6;343.75;0.09;f8015987-0008-4ccf-965e-5ae7ad82e067;39;F;7;5;0;2;Promoção;Receita por Cliente;1876.875;1292.594943457686;584.280056542314
2024-10-29;Note;Brinquedos;Nordeste;Loja Física;5;177.57;0.18;56dc94eb-17d9-4a66-8063-b5c924fa9196;54;M;9;4;0;3;Up-Sell;Taxa de Retenção;728.037;491.00040062859273;237.0365993714073
2024-07-14;New;Moda;Sudeste;Loja Física;14;424.09;0.11;d8cd5da3-73cc-4524-9675-f2fcc0ca3f4d;62;F;6;2;0;8;Cross-Sell;Taxa de Retenção;5284.161399999999;3764.903292320074;1519.2581076799252
2024-09-28;Once;Alimentos;Sudeste;Online;6;233.62;0.15;e1abfa8b-5fde-4164-be25-98d632ca1ebe;30;F;8;5;0;8;Recuperação de Devolução;Taxa de Retenção;1191.462;800.956948450463;390.505051549537
2024-07-22;Friend;Eletrônicos;Sudeste;Loja Física;12;124.52;0.02;42f378f2-7612-47e8-924d-bea9ab616040;44;M;4;2;0;1;Up-Sell;Taxa de Retenção;1464.3552;1099.331508981768;365.02369101823206
2024-06-12;Guess;Moda;Sul;Online;9;383.64;0.17;73213530-f002-4e2e-abd4-3ea08bbd6b2f;20;M;6;2;1;0;Up-Sell;Receita por Cliente;2865.7908;2154.0918263794283;711.6989736205715
2024-07-15;Customer;Brinquedos;Norte;Online;1;489.54;0.27;01364fc5-1a6e-497f-83cd-7bab667b94c9;40;F;1;3;0;7;Up-Sell;Taxa de Retenção;357.3642;268.3834143060505;88.98078569394943
2024-04-28;Season;Moda;Nordeste;Online;18;320.49;0.29;352d6f27-b987-43be-9462-a18d1b6d6ce9;64;F;4;3;0;6;Promoção;Receita por Cliente;4095.8622;3104.946792018656;990.9154079813438
2024-02-14;Stay;Cosméticos;Norte;Online;6;75.87;0.1;8042e02f-1d73-4251-8b76-3f634ffe0196;37;F;1;4;0;9;Promoção;Receita por Cliente;409.698;290.350723869806;119.34727613019407
2024-02-26;Lay;Eletrônicos;Centro-Oeste;Online;5;110.14;0.05;17afa026-e389-4def-8d1d-f659c736e166;36;F;9;3;0;5;Recuperação de Devolução;Taxa de Retenção;523.165;399.7051418174973;123.45985818250271
2024-06-14;Strong;Moda;Sul;Online;2;196.03;0.29;49e78dcc-9dd3-49c3-8b75-471e1a340ed5;52;F;5;5;0;2;Fidelidade;CAC;278.3626;181.96471723221995;96.39788276778005
2024-08-07;Change;Moda;Nordeste;Online;6;253.32;0.24;ebca0966-3eef-44eb-8f98-d8a5bd90a53d;49;F;9;1;0;7;Recuperação de Devolução;CAC;1155.1392;904.3340278863732;250.805172113627
2024-06-12;Through;Livros;Norte;Loja Física;17;19.87;0.09;2a1fff41-af1b-4013-9c7b-c6c8d62fee8c;21;M;4;5;0;9;Up-Sell;CAC;307.38890000000004;209.14964156372935;98.23925843627066
2024-02-02;According;Cosméticos;Nordeste;Online;7;246.04;0.0;771a0a12-2a6c-46cb-aa63-0fd171cf539d;18;M;1;2;0;0;Recuperação de Devolução;Taxa de Retenção;1722.28;1216.0040025411788;506.2759974588212
2024-02-10;Social;Brinquedos;Sul;Loja Física;9;242.69;0.08;b1bc4d5e-d458-4679-a77b-e1764201545f;45;F;7;2;0;8;Fidelidade;Receita por Cliente;2009.4732;1272.4969576513056;736.9762423486945
2024-06-10;Much;Livros;Nordeste;Online;5;223.58;0.29;d4ed425f-b462-49d2-b09a-79922af57422;66;M;4;3;0;7;Cross-Sell;Taxa de Retenção;793.7090000000001;481.7883472357534;311.92065276424665
2024-01-25;Clearly;Alimentos;Centro-Oeste;Loja Física;11;161.24;0.14;60e63d0e-8f8b-46e4-86fa-11b492294b0b;64;M;4;2;0;8;Fidelidade;Taxa de Retenção;1525.3304;943.1895307644504;582.1408692355498
2024-02-08;Still;Moda;Centro-Oeste;Online;11;478.9;0.09;19b6b91b-1f69-4a01-b5f5-b0d2042e4fec;40;F;1;1;0;5;Recuperação de Devolução;CAC;4793.789;2878.361797491158;1915.4272025088417
2024-06-10;Recent;Alimentos;Sudeste;Loja Física;4;336.34;0.1;c4be5a7f-a15d-41c9-9536-99654f4f5a26;21;F;7;4;0;9;Promoção;CAC;1210.8239999999998;913.1128455814152;297.71115441858467
2024-10-27;Science;Alimentos;Centro-Oeste;Loja Física;6;395.94;0.07;b9298df6-41a9-4327-b56a-c19061a5c06e;50;M;6;4;0;8;Up-Sell;Receita por Cliente;2209.3452;1661.265080866032;548.0801191339676
2024-03-01;Wind;Moda;Norte;Online;10;262.64;0.17;a5276546-768e-4101-bac2-496e62436476;29;M;3;5;0;0;Promoção;Taxa de Retenção;2179.912;1489.6457533622054;690.2662466377944
2024-10-12;Station;Eletrônicos;Nordeste;Loja Física;9;189.41;0.07;d641ba41-8f4b-4bf7-8132-a1c998369a99;66;F;6;4;0;7;Recuperação de Devolução;CAC;1585.3617;1144.197982158044;441.163717841956
2024-01-12;Order;Moda;Sudeste;Online;18;191.89;0.21;a3c9c8d7-6ceb-4865-afc3-39b95e366dc5;42;F;2;3;0;8;Fidelidade;Taxa de Retenção;2728.6757999999995;1719.0899205983;1009.5858794016996
2024-06-22;If;Alimentos;Centro-Oeste;Loja Física;9;143.96;0.14;6bc1e83d-96c9-454e-8224-6f10ce65b211;46;F;2;3;0;5;Fidelidade;Taxa de Retenção;1114.2504;856.7581599547892;257.4922400452109
